id,event_type,latitude,longitude,event_cause,requires_road_closure,start_datetime,status,corridor,priority,created_date,police_station
FKID000154,unplanned,12.9145447,77.5650079,road_conditions,FALSE,2024-01-31 22:05:42.862+00,active,ORR West 1,High,2024-01-31 22:06:30.914659+00,Banashankari
FKID000155,unplanned,12.9635928,77.6263774,vehicle_breakdown,FALSE,2024-01-31 20:27:48.879+00,closed,Non-corridor,Low,2024-01-31 20:31:58.686083+00,Halasur
FKID000156,unplanned,13.0310785,77.5357035,vehicle_breakdown,FALSE,2024-01-31 20:30:44.759+00,closed,Tumkur Road,High,2024-01-31 20:33:17.364345+00,Yeshwanthpura
FKID000157,unplanned,12.8700974,77.6533824,vehicle_breakdown,FALSE,2024-03-08 00:00:08.664+00,closed,Hosur Road,High,2024-03-08 00:03:16.061723+00,Electronic City
FKID000158,planned,12.9762232,77.6016656,construction,FALSE,2024-01-31 22:25:30.936+00,closed,Old Madras Road,High,2024-01-31 22:26:55.849218+00,Cubbon Park
FKID000159,unplanned,12.9211317,77.6627683,water_logging,FALSE,2024-01-25 06:56:05.726+00,closed,ORR East 1,High,2024-01-25 06:56:59.273614+00,Bellandur
FKID000160,unplanned,12.9832059,77.5766759,vehicle_breakdown,FALSE,2024-03-07 22:13:12.792+00,closed,Non-corridor,Low,2024-03-07 22:25:15.12947+00,High ground
FKID000161,unplanned,12.9793286,77.5105419,others,FALSE,2024-03-08 00:49:05.768+00,closed,Non-corridor,Low,2024-03-08 00:50:06.42932+00,Jnanabharathi
FKID000162,unplanned,12.94819783,77.53467664,others,FALSE,2024-01-31 23:11:54.561+00,closed,Mysore Road,High,2024-01-31 23:12:26.82938+00,Byatarayanapura
FKID000163,unplanned,13.022765,77.6014354,tree_fall,TRUE,2024-03-08 00:28:29.411+00,closed,Non-corridor,Low,2024-03-08 00:29:45.880875+00,R.T. Nagar
FKID000164,unplanned,12.9943131,77.617972,pot_holes,FALSE,2024-01-31 23:07:48.509+00,closed,NULL,Low,2024-01-31 23:22:36.886331+00,Pulikeshinagar(F.Town)
FKID000165,unplanned,13.0071299,77.5267687,vehicle_breakdown,FALSE,2024-03-07 21:42:50.31+00,closed,Non-corridor,Low,2024-03-07 21:43:52.015609+00,Rajajinagar
FKID000166,planned,13.1511992,77.620242,construction,FALSE,2024-02-01 00:08:01.156+00,closed,Bellary Road 2,High,2024-02-01 00:13:06.270526+00,Chikkajala
FKID000167,unplanned,13.0264,77.544019,vehicle_breakdown,FALSE,2024-03-07 22:03:06.518+00,closed,Tumkur Road,High,2024-03-07 22:03:40.559309+00,Yeshwanthpura
FKID000168,unplanned,13.1212507,77.6179465,pot_holes,FALSE,2023-11-20 21:45:57.142+00,closed,Non-corridor,Low,2023-11-20 21:46:38.583963+00,Yelahanka
FKID000169,unplanned,12.9895389,77.5057545,pot_holes,FALSE,2024-03-08 00:54:08.999+00,active,Magadi Road,High,2024-03-08 00:56:34.260275+00,Kamakshipalya
FKID000170,unplanned,12.9245044,77.6502426,vehicle_breakdown,FALSE,2024-01-31 22:05:15.601+00,closed,ORR East 1,High,2024-01-31 22:07:07.899514+00,HAL Old Airport
FKID000171,unplanned,12.9664142,77.5125512,vehicle_breakdown,FALSE,2024-02-01 00:57:55.555+00,closed,Non-corridor,Low,2024-02-01 01:01:22.820624+00,Jnanabharathi
FKID000172,unplanned,12.9758786,77.5643384,vehicle_breakdown,FALSE,2024-03-08 01:06:29.002+00,closed,Magadi Road,High,2024-03-08 01:08:11.342372+00,Magadi Road
FKID000173,unplanned,12.9641027,77.5700324,vehicle_breakdown,FALSE,2024-02-01 01:26:42.784+00,closed,Mysore Road,High,2024-02-01 01:29:24.584278+00,Chamarajpet
FKID000174,unplanned,12.9124656,77.5805324,tree_fall,FALSE,2024-03-07 05:51:32.361+00,closed,Non-corridor,Low,2024-03-07 05:52:58.23513+00,J.P. Nagar
FKID000175,unplanned,12.9228317,77.6575101,vehicle_breakdown,FALSE,2024-01-31 23:49:58.354+00,closed,ORR East 1,High,2024-01-31 23:51:08.136836+00,Bellandur
FKID000176,unplanned,13.0378641,77.5222897,vehicle_breakdown,FALSE,2024-02-01 01:56:47.544+00,closed,Tumkur Road,High,2024-02-01 01:58:00.101615+00,Peenya
FKID000177,unplanned,12.9583476,77.5547336,vehicle_breakdown,FALSE,2024-03-08 02:36:35.848+00,closed,Mysore Road,High,2024-03-08 02:38:11.543594+00,Chamarajpet
FKID000178,unplanned,12.8895087,77.6408236,vehicle_breakdown,FALSE,2024-02-01 00:09:08.741+00,closed,Hosur Road,High,2024-02-01 00:12:14.843141+00,HSR Layout
FKID000179,unplanned,12.8895337,77.640687,vehicle_breakdown,FALSE,2024-02-01 00:15:20.557+00,closed,Hosur Road,High,2024-02-01 00:16:55.596103+00,HSR Layout
FKID000180,unplanned,12.9847423,77.574706,vehicle_breakdown,FALSE,2024-03-08 00:50:48.729+00,closed,Non-corridor,Low,2024-03-08 00:53:02.428714+00,Sheshadripuram
FKID000181,unplanned,13.0229252,77.5099725,vehicle_breakdown,FALSE,2024-03-08 01:32:01.597+00,closed,Non-corridor,Low,2024-03-08 01:33:15.01151+00,Peenya
FKID000182,unplanned,12.8894616,77.6407007,vehicle_breakdown,FALSE,2024-02-01 00:17:50.913+00,closed,Hosur Road,High,2024-02-01 00:19:08.5434+00,HSR Layout
FKID000183,unplanned,13.0436683,77.6067467,vehicle_breakdown,FALSE,2024-02-01 02:41:28.522+00,closed,ORR North 1,High,2024-02-01 02:43:14.009527+00,Hebbala
FKID000184,unplanned,13.0145688,77.5835164,vehicle_breakdown,FALSE,2024-02-01 03:01:29.624+00,closed,Bellary Road 1,High,2024-02-01 03:03:18.93401+00,Sadashivanagar
FKID000185,unplanned,13.0186759,77.5588615,vehicle_breakdown,FALSE,2024-03-08 04:17:45.45+00,closed,Tumkur Road,High,2024-03-08 04:19:48.31658+00,Yeshwanthpura
FKID000186,unplanned,12.9494883,77.5368741,vehicle_breakdown,TRUE,2024-03-08 04:15:18.097+00,closed,Mysore Road,High,2024-03-08 04:16:08.555392+00,Byatarayanapura
FKID000187,unplanned,13.0229482,77.601028,vehicle_breakdown,FALSE,2024-03-08 04:24:30.158+00,closed,Non-corridor,Low,2024-03-08 04:26:05.902438+00,R.T. Nagar
FKID000188,unplanned,12.9928917,77.5854867,vehicle_breakdown,FALSE,2024-02-01 02:03:46.297+00,closed,Bellary Road 1,High,2024-02-01 02:07:22.377168+00,High ground
FKID000189,unplanned,12.9625233,77.6415686,vehicle_breakdown,FALSE,2024-03-08 04:27:41.649+00,closed,Old Airport Road,High,2024-03-08 04:31:22.638221+00,Jeevanbheemanagar
FKID000190,unplanned,13.0976738,77.5990251,vehicle_breakdown,FALSE,2024-02-01 03:27:29.438+00,closed,Bellary Road 2,High,2024-02-01 03:28:03.952227+00,Yelahanka
FKID000191,unplanned,13.1151883,77.6067482,vehicle_breakdown,FALSE,2024-02-01 04:08:09.629+00,closed,Bellary Road 2,High,2024-02-01 04:08:53.620512+00,Yelahanka
FKID000192,planned,13.07835,77.502205,construction,FALSE,2024-03-08 04:32:41.143+00,closed,Non-corridor,Low,2024-03-08 04:33:41.652497+00,Chikkabanavara
FKID000193,unplanned,12.984191,77.5972223,road_conditions,FALSE,2024-03-08 04:58:30.976+00,active,CBD 2,High,2024-03-08 04:59:16.780643+00,Shivajinagar
FKID000194,unplanned,12.97447,77.5492,vehicle_breakdown,FALSE,2024-03-08 01:46:33.364+00,closed,West of Chord Road,High,2024-03-08 01:47:33.436614+00,Magadi Road
FKID000195,unplanned,12.9842204,77.597142,road_conditions,FALSE,2024-03-08 04:59:43.343+00,active,CBD 2,High,2024-03-08 05:00:20.389438+00,Shivajinagar
FKID000196,unplanned,13.0488954,77.4970171,vehicle_breakdown,FALSE,2024-03-08 05:04:48.027+00,closed,Non-corridor,Low,2024-03-08 05:06:51.35729+00,Chikkabanavara
FKID000197,unplanned,12.9891874,77.5070709,vehicle_breakdown,FALSE,2024-03-08 04:03:17.004+00,closed,Magadi Road,High,2024-03-08 04:06:13.724768+00,Kamakshipalya
FKID000198,unplanned,12.9160564,77.6160829,vehicle_breakdown,FALSE,2024-02-01 02:28:23.501+00,closed,Non-corridor,Low,2024-02-01 02:29:47.81172+00,Mico Layout
FKID000199,unplanned,13.16120295,77.62691818,construction,FALSE,2024-02-01 04:22:39.844+00,closed,Bellary Road 2,High,2024-02-01 04:23:52.841044+00,Chikkajala
FKID000200,unplanned,12.9532283,77.538385,vehicle_breakdown,FALSE,2024-02-01 01:44:18.975+00,closed,West of Chord Road,High,2024-02-01 01:45:00.316023+00,Byatarayanapura
FKID000201,unplanned,12.9844178,77.5970285,road_conditions,FALSE,2024-03-08 05:08:03.073+00,closed,CBD 2,High,2024-03-08 05:17:37.537202+00,Cubbon Park
FKID000202,unplanned,12.8569988,77.5889807,others,FALSE,2024-02-01 05:05:45.838+00,closed,Bannerghata Road,High,2024-02-01 05:07:03.05049+00,Hulimavu
FKID000203,unplanned,12.9446407,77.5969852,vehicle_breakdown,FALSE,2024-02-01 03:56:43.72+00,closed,Non-corridor,Low,2024-02-01 03:59:05.131769+00,Wilson Garden
FKID000204,unplanned,13.0407502,77.5174141,vehicle_breakdown,FALSE,2024-02-01 02:49:21.491+00,closed,Tumkur Road,High,2024-02-01 02:50:15.897248+00,Peenya
FKID000205,unplanned,13.0414238,77.545608,vehicle_breakdown,FALSE,2024-03-08 05:42:27.352+00,closed,ORR North 2,High,2024-03-08 05:43:55.587373+00,Jalahalli
FKID000206,unplanned,12.95983785,77.64811735,vehicle_breakdown,FALSE,2024-02-01 05:57:58.222+00,closed,Old Airport Road,High,2024-02-01 05:59:57.468829+00,Jeevanbheemanagar
FKID000207,unplanned,13.0446065,77.5828293,congestion,FALSE,2024-02-01 06:03:02.705+00,closed,ORR North 2,High,2024-02-01 06:04:52.766493+00,Kodigehalli
FKID000208,unplanned,12.9197329,77.5835635,vehicle_breakdown,FALSE,2024-03-08 05:42:59.334+00,closed,Non-corridor,Low,2024-03-08 05:44:43.31459+00,Jayanagara
FKID000209,unplanned,12.9875849,77.5182251,others,FALSE,2024-01-20 21:09:19.97+00,closed,Magadi Road,High,2024-01-20 21:11:25.014285+00,Kamakshipalya
FKID000210,unplanned,12.9886918,77.519831,vehicle_breakdown,FALSE,2024-02-01 06:32:32.92+00,closed,Magadi Road,High,2024-02-01 06:34:22.703284+00,Kamakshipalya
FKID000211,unplanned,12.9595376,77.5557817,vehicle_breakdown,FALSE,2024-02-01 03:57:38.216+00,closed,Mysore Road,High,2024-02-01 04:00:28.937708+00,Chamarajpet
FKID000212,unplanned,12.993901,77.6190564,vehicle_breakdown,FALSE,2024-03-08 05:45:36.479+00,closed,Non-corridor,Low,2024-03-08 05:48:00.162213+00,Pulikeshinagar(F.Town)
FKID000213,unplanned,12.9988047,77.5839954,vehicle_breakdown,FALSE,2024-02-01 03:36:55.164+00,closed,Bellary Road 1,High,2024-02-01 03:40:49.702707+00,Sadashivanagar
FKID000214,unplanned,12.8885722,77.640446,vehicle_breakdown,FALSE,2024-02-01 06:35:40.613+00,closed,Hosur Road,High,2024-02-01 06:36:38.949683+00,Electronic City
FKID000215,unplanned,12.9858066,77.6051199,pot_holes,FALSE,2024-01-14 02:50:56.469+00,closed,Non-corridor,Low,2024-01-14 02:52:17.70687+00,Shivajinagar
FKID000216,unplanned,13.0450698,77.6440587,construction,FALSE,2024-03-08 05:53:36.201+00,closed,Non-corridor,Low,2024-03-08 05:54:41.492983+00,Hennuru
FKID000217,unplanned,12.9541849,77.5435568,vehicle_breakdown,FALSE,2024-02-01 07:13:22.381+00,resolved,Mysore Road,High,2024-02-01 07:14:06.61462+00,Byatarayanapura
FKID000218,unplanned,12.9679023,77.5680413,others,FALSE,2024-03-08 06:26:58.707+00,closed,Non-corridor,Low,2024-03-08 06:29:08.555426+00,Chamarajpet
FKID000219,unplanned,12.9895932,77.5723117,vehicle_breakdown,FALSE,2024-02-01 07:57:15.757+00,closed,Non-corridor,Low,2024-02-01 07:58:09.036223+00,Sheshadripuram
FKID000220,unplanned,13.0522674,77.4879449,construction,FALSE,2024-02-01 06:49:09.546+00,active,Non-corridor,Low,2024-02-01 06:49:58.282489+00,No Police Station
FKID000221,unplanned,13.0446065,77.5828293,congestion,FALSE,2024-02-01 06:03:02.705+00,closed,ORR North 2,High,2024-02-01 06:04:44.645393+00,Kodigehalli
FKID000222,unplanned,12.8733932,77.6251719,pot_holes,FALSE,2023-12-16 01:26:17.434+00,active,Non-corridor,Low,2023-12-16 01:27:05.777187+00,Hulimavu
FKID000223,unplanned,12.8732959,77.6248843,pot_holes,FALSE,2023-12-16 01:27:08.142+00,active,Non-corridor,Low,2023-12-16 01:27:26.515983+00,Hulimavu
FKID000224,unplanned,12.9013118,77.6322397,vehicle_breakdown,FALSE,2024-02-01 08:30:57.503+00,closed,Hosur Road,High,2024-02-01 08:33:14.974949+00,Madiwala
FKID000225,unplanned,12.972653,77.6185064,vehicle_breakdown,FALSE,2024-02-01 08:47:59.406+00,closed,Old Madras Road,High,2024-02-01 08:48:53.040009+00,Halasur
FKID000226,unplanned,13.0379483,77.6257684,others,FALSE,2024-03-08 06:28:21.435+00,closed,Hennur Main Road,High,2024-03-08 06:29:21.379532+00,K.G. Halli
FKID000227,unplanned,12.8980705,77.5460958,pot_holes,FALSE,2023-12-15 22:52:53.097+00,closed,Non-corridor,Low,2023-12-15 22:53:47.591479+00,K.S. Layout
FKID000228,unplanned,12.9415222,77.5603107,vehicle_breakdown,FALSE,2024-03-08 04:01:39.174+00,closed,Non-corridor,Low,2024-03-08 04:02:48.747938+00,Basavanagudi
FKID000229,planned,12.965034,77.5747048,construction,TRUE,2024-02-01 11:31:41.249+00,closed,Mysore Road,High,2024-02-01 11:34:20.342635+00,City Market
FKID000230,unplanned,12.9904041,77.5993848,vehicle_breakdown,FALSE,2024-03-08 03:36:31.557+00,closed,Non-corridor,Low,2024-03-08 03:37:57.7069+00,High ground
FKID000231,unplanned,12.9915317,77.7140583,vehicle_breakdown,FALSE,2024-02-01 13:45:42.7+00,closed,Non-corridor,Low,2024-02-01 13:46:48.958607+00,Mahadevapura
FKID000232,unplanned,12.9450066,77.5274017,vehicle_breakdown,FALSE,2024-02-01 15:10:23.711+00,closed,ORR West 1,High,2024-02-01 15:11:19.847317+00,Byatarayanapura
FKID000233,unplanned,13.114945,77.60684,vehicle_breakdown,FALSE,2024-02-01 18:55:39.607+00,closed,Bellary Road 2,High,2024-02-01 18:57:12.739744+00,Yelahanka
FKID000234,unplanned,13.0176948,77.553788,vehicle_breakdown,FALSE,2024-02-01 20:14:54.004+00,closed,Tumkur Road,High,2024-02-01 20:17:32.43377+00,Yeshwanthpura
FKID000235,planned,12.9694199,77.7006686,construction,FALSE,2024-02-01 20:39:02.295+00,closed,ORR East 2,High,2024-02-01 20:39:55.043318+00,HAL Old Airport
FKID000236,unplanned,12.8985649,77.5435672,pot_holes,FALSE,2023-12-15 22:54:47.174+00,closed,Non-corridor,Low,2023-12-15 22:55:08.373613+00,K.S. Layout
FKID000237,unplanned,12.8893347,77.5379823,pot_holes,FALSE,2023-12-16 19:46:56.977+00,active,Non-corridor,Low,2023-12-16 19:47:30.893391+00,Thalagattapura
FKID000238,unplanned,12.9514566,77.6214627,pot_holes,FALSE,2023-12-18 23:52:53.244+00,active,Non-corridor,Low,2023-12-18 23:53:34.479671+00,Ashok Nagar
FKID000239,unplanned,12.9514586,77.6214633,pot_holes,FALSE,2023-12-18 23:53:46.629+00,active,Non-corridor,Low,2023-12-18 23:56:31.930963+00,Ashok Nagar
FKID000240,unplanned,12.9513718,77.621369,pot_holes,FALSE,2023-12-18 23:58:28.413+00,active,Non-corridor,Low,2023-12-18 23:59:18.814121+00,Adugodi
FKID000241,planned,12.9643399,77.5855341,vip_movement,FALSE,2024-02-01 20:44:47.196+00,closed,Mysore Road,High,2024-02-01 20:50:21.58871+00,Halasuru Gate
FKID000242,unplanned,12.9800987,77.6655755,pot_holes,FALSE,2023-12-30 23:31:22.2+00,active,Non-corridor,Low,2023-12-30 23:31:45.939777+00,Banaswadi
FKID000243,unplanned,12.9441328,77.5010682,tree_fall,TRUE,2024-03-08 07:07:56.737+00,closed,Non-corridor,Low,2024-03-08 07:08:43.875937+00,Jnanabharathi
FKID000244,unplanned,12.8785528,77.6720521,tree_fall,FALSE,2024-03-08 07:16:00.24+00,closed,Non-corridor,Low,2024-03-08 07:17:21.512726+00,Electronic City
FKID000245,unplanned,12.9643404,77.5855854,vehicle_breakdown,FALSE,2024-02-01 21:00:35.479+00,closed,Mysore Road,High,2024-02-01 21:05:00.907301+00,Halasuru Gate
FKID000246,unplanned,12.8785573,77.6719048,tree_fall,FALSE,2024-03-08 07:18:53.631+00,closed,Non-corridor,Low,2024-03-08 07:19:54.458222+00,Electronic City
FKID000247,unplanned,13.044562,77.583011,congestion,FALSE,2024-03-08 05:15:07.24+00,closed,ORR North 2,High,2024-03-08 05:15:45.826835+00,Kodigehalli
FKID000248,unplanned,13.0317076,77.5355328,vehicle_breakdown,FALSE,2024-02-01 22:32:32.555+00,closed,Tumkur Road,High,2024-02-01 22:34:15.194186+00,Yeshwanthpura
FKID000249,unplanned,13.0451384,77.5070153,vehicle_breakdown,FALSE,2024-02-01 21:11:45.068+00,closed,Tumkur Road,High,2024-02-01 21:15:12.792292+00,Peenya
FKID000250,unplanned,12.9474732,77.5340694,vehicle_breakdown,FALSE,2024-03-08 07:25:21.653+00,closed,Mysore Road,High,2024-03-08 07:26:46.63681+00,Byatarayanapura
FKID000251,unplanned,12.850847,77.6685139,vehicle_breakdown,FALSE,2024-02-01 20:02:06.533+00,closed,Non-corridor,Low,2024-02-01 20:03:24.176783+00,Electronic City
FKID000252,unplanned,13.0623222,77.459163,vehicle_breakdown,FALSE,2024-02-01 21:24:54.109+00,closed,Non-corridor,Low,2024-02-01 21:27:14.908299+00,No Police Station
FKID000253,planned,12.860655,77.4311029,construction,TRUE,2024-02-01 22:12:24.799+00,closed,Non-corridor,Low,2024-02-01 22:13:42.539618+00,Kengeri
FKID000254,unplanned,13.0355513,77.5265219,vehicle_breakdown,FALSE,2024-03-08 07:56:14.949+00,closed,Tumkur Road,High,2024-03-08 07:58:21.109461+00,Peenya
FKID000255,unplanned,12.92335,77.58296,tree_fall,TRUE,2024-03-08 08:06:30.352+00,closed,Non-corridor,Low,2024-03-08 08:07:00.855423+00,Jayanagara
FKID000256,unplanned,12.9390583,77.6946217,vehicle_breakdown,FALSE,2024-02-01 23:19:25.609+00,closed,ORR East 1,High,2024-02-01 23:20:08.05205+00,HAL Old Airport
FKID000257,unplanned,12.8509801,77.6601903,tree_fall,FALSE,2024-03-08 08:01:56.993+00,resolved,Non-corridor,Low,2024-03-08 08:03:28.412934+00,Electronic City
FKID000258,unplanned,13.0817559,77.5482378,pot_holes,TRUE,2024-02-02 00:30:21.181+00,active,Non-corridor,Low,2024-02-02 00:31:25.930621+00,Yelahanka
FKID000259,unplanned,12.9891497,77.5077437,congestion,FALSE,2024-02-02 00:30:11.451+00,closed,Magadi Road,High,2024-02-02 00:32:20.722925+00,Kamakshipalya
FKID000260,unplanned,13.0145576,77.5696436,others,TRUE,2024-02-02 01:06:28.867+00,closed,Non-corridor,Low,2024-02-02 01:07:35.752423+00,Sadashivanagar
FKID000261,unplanned,12.9232313,77.5904837,tree_fall,TRUE,2024-03-08 08:31:11.666+00,active,Non-corridor,Low,2024-03-08 08:32:37.683966+00,Jayanagara
FKID000262,unplanned,13.0357481,77.6283566,vehicle_breakdown,FALSE,2024-02-01 22:45:52.88+00,closed,ORR North 1,High,2024-02-01 22:55:16.394821+00,Hennuru
FKID000263,unplanned,12.8196613,77.6877212,vehicle_breakdown,FALSE,2024-02-01 22:51:43.927+00,closed,Non-corridor,Low,2024-02-01 22:52:45.130915+00,Electronic City
FKID000264,unplanned,12.9697862,77.7499252,road_conditions,FALSE,2024-02-02 04:22:15.702+00,closed,Non-corridor,Low,2024-02-02 04:33:03.40961+00,Whitefield
FKID000265,unplanned,12.9228111,77.7365506,others,FALSE,2024-02-02 03:37:48.589+00,closed,Non-corridor,Low,2024-02-02 03:39:19.147979+00,Whitefield
FKID000266,unplanned,12.971535,77.5941929,vehicle_breakdown,FALSE,2024-02-02 04:38:43.822+00,closed,Mysore Road,High,2024-02-02 04:42:25.820071+00,Cubbon Park
FKID000267,unplanned,12.96652735,77.60810502,vehicle_breakdown,FALSE,2024-03-08 08:45:13.15+00,closed,Mysore Road,High,2024-03-08 08:46:59.61166+00,Ashok Nagar
FKID000268,unplanned,12.926187,77.6772301,vehicle_breakdown,FALSE,2024-02-02 04:47:47.027+00,closed,ORR East 1,High,2024-02-02 04:48:52.428468+00,Bellandur
FKID000269,unplanned,13.0077773,77.5838076,vehicle_breakdown,FALSE,2024-03-08 08:50:37.824+00,closed,Bellary Road 1,High,2024-03-08 08:52:49.654636+00,Sadashivanagar
FKID000270,unplanned,12.9750878,77.5481342,vehicle_breakdown,FALSE,2024-02-02 05:34:14.132+00,closed,West of Chord Road,High,2024-02-02 05:37:54.721519+00,Vijayanagara
FKID000271,unplanned,13.029877,77.5377738,vehicle_breakdown,FALSE,2024-02-02 05:02:28.323+00,closed,Tumkur Road,High,2024-02-02 05:03:42.503558+00,Yeshwanthpura
FKID000272,unplanned,12.9340271,77.6892659,vehicle_breakdown,FALSE,2024-02-02 06:49:06.5+00,closed,ORR East 1,High,2024-02-02 06:50:53.289366+00,HAL Old Airport
FKID000273,unplanned,12.8353407,77.6791817,vehicle_breakdown,FALSE,2024-02-02 06:42:32.042+00,closed,Non-corridor,Low,2024-02-02 06:43:48.10698+00,Electronic City
FKID000274,unplanned,12.9163498,77.6122067,vehicle_breakdown,FALSE,2024-02-02 06:51:47.563+00,closed,Non-corridor,Low,2024-02-02 06:53:01.830686+00,Mico Layout
FKID000275,unplanned,12.9948294,77.6040054,vehicle_breakdown,FALSE,2024-02-02 05:36:40.214+00,closed,Non-corridor,Low,2024-02-02 05:39:10.446949+00,R.T. Nagar
FKID000276,unplanned,12.9634765,77.6415675,water_logging,FALSE,2024-03-08 09:00:32.846+00,active,Old Airport Road,High,2024-03-08 09:01:45.579221+00,Jeevanbheemanagar
FKID000277,unplanned,13.0775201,77.5924027,accident,FALSE,2024-02-02 06:54:48.669+00,closed,Bellary Road 2,High,2024-02-02 06:55:50.32341+00,Yelahanka
FKID000278,unplanned,13.0445011,77.5830561,congestion,FALSE,2024-02-02 05:12:38.725+00,closed,ORR North 2,High,2024-02-02 05:15:06.583799+00,Kodigehalli
FKID000279,unplanned,12.9754467,77.548252,vehicle_breakdown,FALSE,2024-02-02 04:55:44.548+00,closed,West of Chord Road,High,2024-02-02 05:01:59.408824+00,Magadi Road
FKID000280,unplanned,12.960507,77.5575071,vehicle_breakdown,FALSE,2024-02-02 04:57:32.003+00,closed,Mysore Road,High,2024-02-02 04:58:24.206481+00,Chamarajpet
FKID000281,unplanned,12.9963786,77.584919,vehicle_breakdown,FALSE,2024-02-02 05:31:46.333+00,closed,Bellary Road 1,High,2024-02-02 05:33:06.306881+00,High ground
FKID000282,unplanned,12.9976941,77.584432,vehicle_breakdown,FALSE,2024-03-08 07:48:44.654+00,closed,Bellary Road 1,High,2024-03-08 07:52:00.281909+00,High ground
FKID000283,unplanned,12.9616717,77.6308433,water_logging,FALSE,2024-03-08 09:08:49.43+00,closed,Non-corridor,Low,2024-03-08 09:09:17.025837+00,Halasur
FKID000284,unplanned,13.075025,77.4360233,vehicle_breakdown,FALSE,2024-03-08 13:02:08.011+00,closed,Non-corridor,Low,2024-03-08 13:06:50.973349+00,No Police Station
FKID000285,unplanned,12.9536214,77.5428369,pot_holes,FALSE,2024-02-02 07:57:33.281+00,closed,NULL,High,2024-02-02 07:58:22.312409+00,Byatarayanapura
FKID000286,unplanned,12.92001766,77.66562279,construction,FALSE,2024-01-19 20:15:08.908+00,closed,ORR East 1,High,2024-01-19 20:18:08.560218+00,Bellandur
