id,event_type,latitude,longitude,event_cause,requires_road_closure,start_datetime,status,corridor,priority,created_date,police_station,report_creation_delay_min,actual_duration_min,hour,day_of_week,month,is_weekend,event_type_encoded,priority_encoded,requires_road_closure_encoded
FKID000119,unplanned,12.9119892,77.6254956,vehicle_breakdown,False,2024-01-31 06:15:45.828000+00:00,closed,Hosur Road,High,2024-01-31 06:18:51.221593+00:00,Madiwala,3.089893216666667,,6,2,1,0,0,3,0
FKID000120,unplanned,12.9893579,77.5064443,vehicle_breakdown,False,2024-01-31 05:56:24.296000+00:00,closed,Magadi Road,High,2024-01-31 05:58:49.642980+00:00,Kamakshipalya,2.4224496666666666,,5,2,1,0,0,3,0
FKID000121,unplanned,13.0152581,77.5639687,vehicle_breakdown,False,2024-03-07 19:49:46.025000+00:00,closed,Tumkur Road,High,2024-03-07 19:52:47.394575+00:00,Sadashivanagar,3.02282625,,19,3,3,0,0,3,0
FKID000122,unplanned,12.9392829,77.5596125,tree_fall,True,2024-03-07 23:06:49.704000+00:00,closed,Non-corridor,Low,2024-03-07 23:09:20.575174+00:00,Basavanagudi,2.5145195666666664,,23,3,3,0,0,1,1
FKID000123,unplanned,12.9614398,77.5600867,vehicle_breakdown,False,2024-01-31 08:57:24.573000+00:00,closed,Mysore Road,High,2024-01-31 08:58:24.324977+00:00,Chamarajpet,0.9958662833333333,,8,2,1,0,0,3,0
FKID000124,unplanned,12.9194445,77.6215536,vehicle_breakdown,False,2024-01-31 08:05:37.513000+00:00,closed,Hosur Road,High,2024-01-31 08:08:49.635409+00:00,Madiwala,3.20204015,,8,2,1,0,0,3,0
FKID000125,unplanned,13.0501731,77.4947759,construction,False,2024-01-31 11:11:49.384000+00:00,active,Non-corridor,Low,2024-01-31 11:13:48.212253+00:00,Chikkabanavara,1.9804708833333333,,11,2,1,0,0,1,0
FKID000126,unplanned,12.8400906,77.6764868,accident,False,2024-01-31 16:11:31.242000+00:00,closed,Non-corridor,Low,2024-01-31 16:13:22.927895+00:00,Electronic City,1.8614315833333335,,16,2,1,0,0,1,0
FKID000127,unplanned,13.042636,77.5147881,accident,False,2024-01-31 19:13:08.144000+00:00,closed,Tumkur Road,High,2024-01-31 19:13:35.963938+00:00,Chikkabanavara,0.4636656333333333,,19,2,1,0,0,3,0
FKID000128,unplanned,12.9110914,77.6001308,vehicle_breakdown,False,2024-01-31 19:17:09.201000+00:00,closed,Bannerghata Road,High,2024-01-31 19:19:01.652468+00:00,Mico Layout,1.8741911333333334,,19,2,1,0,0,3,0
FKID000129,unplanned,12.9516567,77.500185,others,False,2023-12-30 09:28:08.173000+00:00,closed,Non-corridor,Low,2023-12-30 09:31:40.760351+00:00,Jnanabharathi,3.5431225166666667,,9,5,12,1,0,1,0
FKID000130,unplanned,12.9698017,77.7319617,pot_holes,False,2024-01-31 20:10:41.586000+00:00,active,Unknown,Low,2024-01-31 20:11:52.468638+00:00,Whitefield,1.1813773,,20,2,1,0,0,1,0
FKID000131,unplanned,13.114305,77.60655,vehicle_breakdown,False,2024-01-31 20:34:20.329000+00:00,closed,Bellary Road 2,High,2024-01-31 20:35:01.334708+00:00,Yelahanka,0.6834284666666667,,20,2,1,0,0,3,0
FKID000132,unplanned,12.9900159,77.5025425,vehicle_breakdown,False,2024-01-31 20:33:08.407000+00:00,closed,Magadi Road,High,2024-01-31 20:34:54.185587+00:00,Kamakshipalya,1.76297645,,20,2,1,0,0,3,0
FKID000133,unplanned,13.0424443,77.5147257,accident,False,2024-01-31 19:14:30.018000+00:00,closed,Tumkur Road,High,2024-01-31 19:15:00.080772+00:00,Chikkabanavara,0.5010462,,19,2,1,0,0,3,0
FKID000134,unplanned,12.9216832,77.6199372,vehicle_breakdown,True,2024-01-31 19:45:59.207000+00:00,closed,Hosur Road,High,2024-01-31 19:50:17.881149+00:00,Madiwala,4.311235816666667,,19,2,1,0,0,3,1
FKID000135,unplanned,13.0467369,77.575502,others,False,2023-12-21 07:01:13.955000+00:00,closed,ORR North 2,High,2023-12-21 07:01:13.679678+00:00,Kodigehalli,,,7,3,12,0,0,3,0
FKID000136,unplanned,13.0427379,77.5892891,vehicle_breakdown,False,2024-01-31 20:51:52.146000+00:00,closed,Bellary Road 1,High,2024-01-31 20:51:28.549469+00:00,Kodigehalli,,,20,2,1,0,0,3,0
FKID000137,unplanned,13.0308555,77.5359082,vehicle_breakdown,False,2024-01-31 20:38:26.221000+00:00,closed,Tumkur Road,High,2024-01-31 20:39:29.851017+00:00,Yeshwanthpura,1.0605002833333335,,20,2,1,0,0,3,0
FKID000138,unplanned,13.0161873,77.7093516,pot_holes,True,2024-01-21 00:50:18.118000+00:00,closed,Non-corridor,Low,2024-01-21 00:52:30.447069+00:00,K.R. Pura,2.2054844833333336,,0,6,1,1,0,1,1
FKID000139,planned,12.9693576,77.7006406,construction,False,2024-01-31 21:05:04.750000+00:00,closed,ORR East 2,High,2024-01-31 21:06:03.165568+00:00,HAL Old Airport,0.9735928,,21,2,1,0,1,3,0
FKID000140,unplanned,12.9625526,77.5916298,vehicle_breakdown,False,2024-03-07 21:35:39.063000+00:00,closed,Non-corridor,Low,2024-03-07 21:36:55.335176+00:00,Halasuru Gate,1.2712029333333335,,21,3,3,0,0,1,0
FKID000141,unplanned,12.9893817,77.5927844,others,False,2024-03-07 23:28:51.195000+00:00,active,Non-corridor,Low,2024-03-07 23:34:03.308823+00:00,Cubbon Park,5.20189705,,23,3,3,0,0,1,0
FKID000142,unplanned,12.938565,77.6979933,water_logging,False,2024-03-07 23:17:27.277000+00:00,closed,ORR East 1,High,2024-03-07 23:24:36.534268+00:00,HAL Old Airport,7.1542878000000005,,23,3,3,0,0,3,0
FKID000143,unplanned,12.9690624,77.5872736,vehicle_breakdown,True,2024-03-07 23:36:30.807000+00:00,closed,Mysore Road,High,2024-03-07 23:38:48.571214+00:00,Halasuru Gate,2.2960702333333334,,23,3,3,0,0,3,1
FKID000144,unplanned,12.961311,77.55932,tree_fall,True,2024-03-07 23:41:21.369000+00:00,closed,Mysore Road,High,2024-03-07 23:42:16.742501+00:00,Chamarajpet,0.9228916833333333,,23,3,3,0,0,3,1
FKID000145,unplanned,12.9146696,77.5640607,road_conditions,False,2024-01-31 21:52:18.310000+00:00,closed,ORR West 1,High,2024-01-31 21:52:51.780717+00:00,K.S. Layout,0.5578452833333334,,21,2,1,0,0,3,0
FKID000146,unplanned,12.9173038,77.5882958,vehicle_breakdown,False,2024-01-31 21:09:52.368000+00:00,closed,Non-corridor,Low,2024-01-31 21:10:54.608133+00:00,Jayanagara,1.03733555,,21,2,1,0,0,1,0
FKID000147,unplanned,12.9144686,77.5650362,road_conditions,False,2024-01-31 21:59:26.148000+00:00,active,ORR West 1,High,2024-01-31 21:59:57.257036+00:00,Banashankari,0.5184839333333333,,21,2,1,0,0,3,0
FKID000148,unplanned,12.9144815,77.5650493,road_conditions,False,2024-01-31 21:33:45.025000+00:00,active,ORR West 1,High,2024-01-31 21:34:15.775737+00:00,Banashankari,0.5125122833333333,,21,2,1,0,0,3,0
FKID000149,unplanned,12.9113626,77.5999548,vehicle_breakdown,False,2024-01-31 19:00:04.306000+00:00,closed,Bannerghata Road,High,2024-01-31 19:00:50.039130+00:00,Mico Layout,0.7622188333333334,,19,2,1,0,0,3,0
FKID000150,unplanned,12.9353705,77.5182037,vehicle_breakdown,False,2024-01-31 21:03:56.011000+00:00,closed,Mysore Road,High,2024-01-31 21:27:21.739054+00:00,Byatarayanapura,23.4288009,,21,2,1,0,0,3,0
FKID000151,unplanned,12.9216444,77.5940415,tree_fall,True,2024-03-07 23:51:40.169000+00:00,active,Non-corridor,Low,2024-03-07 23:52:52.759012+00:00,Jayanagara,1.2098335333333334,,23,3,3,0,0,1,1
FKID000152,unplanned,12.9246541,77.6497438,vehicle_breakdown,False,2024-01-31 22:01:00.508000+00:00,closed,ORR East 1,High,2024-01-31 22:04:22.820844+00:00,HAL Old Airport,3.3718807333333336,,22,2,1,0,0,3,0
FKID000153,unplanned,12.9145147,77.5649877,road_conditions,False,2024-01-31 22:04:51.071000+00:00,active,ORR West 1,High,2024-01-31 22:05:15.584323+00:00,Banashankari,0.40855538333333336,,22,2,1,0,0,3,0
FKID000154,unplanned,12.9145447,77.5650079,road_conditions,False,2024-01-31 22:05:42.862000+00:00,active,ORR West 1,High,2024-01-31 22:06:30.914659+00:00,Banashankari,0.80087765,,22,2,1,0,0,3,0
FKID000155,unplanned,12.9635928,77.6263774,vehicle_breakdown,False,2024-01-31 20:27:48.879000+00:00,closed,Non-corridor,Low,2024-01-31 20:31:58.686083+00:00,Halasur,4.163451383333333,,20,2,1,0,0,1,0
FKID000156,unplanned,13.0310785,77.5357035,vehicle_breakdown,False,2024-01-31 20:30:44.759000+00:00,closed,Tumkur Road,High,2024-01-31 20:33:17.364345+00:00,Yeshwanthpura,2.5434224166666666,,20,2,1,0,0,3,0
FKID000157,unplanned,12.8700974,77.6533824,vehicle_breakdown,False,2024-03-08 00:00:08.664000+00:00,closed,Hosur Road,High,2024-03-08 00:03:16.061723+00:00,Electronic City,3.1232953833333337,,0,4,3,0,0,3,0
FKID000158,planned,12.9762232,77.6016656,construction,False,2024-01-31 22:25:30.936000+00:00,closed,Old Madras Road,High,2024-01-31 22:26:55.849218+00:00,Cubbon Park,1.4152203,,22,2,1,0,1,3,0
FKID000159,unplanned,12.9211317,77.6627683,water_logging,False,2024-01-25 06:56:05.726000+00:00,closed,ORR East 1,High,2024-01-25 06:56:59.273614+00:00,Bellandur,0.8924602333333334,,6,3,1,0,0,3,0
FKID000160,unplanned,12.9832059,77.5766759,vehicle_breakdown,False,2024-03-07 22:13:12.792000+00:00,closed,Non-corridor,Low,2024-03-07 22:25:15.129470+00:00,High ground,12.038957833333335,,22,3,3,0,0,1,0
FKID000161,unplanned,12.9793286,77.5105419,others,False,2024-03-08 00:49:05.768000+00:00,closed,Non-corridor,Low,2024-03-08 00:50:06.429320+00:00,Jnanabharathi,1.011022,,0,4,3,0,0,1,0
FKID000162,unplanned,12.94819783,77.53467664,others,False,2024-01-31 23:11:54.561000+00:00,closed,Mysore Road,High,2024-01-31 23:12:26.829380+00:00,Byatarayanapura,0.5378063333333334,,23,2,1,0,0,3,0
FKID000163,unplanned,13.022765,77.6014354,tree_fall,True,2024-03-08 00:28:29.411000+00:00,closed,Non-corridor,Low,2024-03-08 00:29:45.880875+00:00,R.T. Nagar,1.2744979166666668,,0,4,3,0,0,1,1
FKID000164,unplanned,12.9943131,77.617972,pot_holes,False,2024-01-31 23:07:48.509000+00:00,closed,Unknown,Low,2024-01-31 23:22:36.886331+00:00,Pulikeshinagar(F.Town),14.80628885,,23,2,1,0,0,1,0
FKID000165,unplanned,13.0071299,77.5267687,vehicle_breakdown,False,2024-03-07 21:42:50.310000+00:00,closed,Non-corridor,Low,2024-03-07 21:43:52.015609+00:00,Rajajinagar,1.0284268166666668,,21,3,3,0,0,1,0
FKID000166,planned,13.1511992,77.620242,construction,False,2024-02-01 00:08:01.156000+00:00,closed,Bellary Road 2,High,2024-02-01 00:13:06.270526+00:00,Chikkajala,5.0852421,,0,3,2,0,1,3,0
FKID000167,unplanned,13.0264,77.544019,vehicle_breakdown,False,2024-03-07 22:03:06.518000+00:00,closed,Tumkur Road,High,2024-03-07 22:03:40.559309+00:00,Yeshwanthpura,0.5673551499999999,,22,3,3,0,0,3,0
FKID000168,unplanned,13.1212507,77.6179465,pot_holes,False,2023-11-20 21:45:57.142000+00:00,closed,Non-corridor,Low,2023-11-20 21:46:38.583963+00:00,Yelahanka,0.6906993833333334,,21,0,11,0,0,1,0
FKID000169,unplanned,12.9895389,77.5057545,pot_holes,False,2024-03-08 00:54:08.999000+00:00,active,Magadi Road,High,2024-03-08 00:56:34.260275+00:00,Kamakshipalya,2.4210212500000003,,0,4,3,0,0,3,0
FKID000170,unplanned,12.9245044,77.6502426,vehicle_breakdown,False,2024-01-31 22:05:15.601000+00:00,closed,ORR East 1,High,2024-01-31 22:07:07.899514+00:00,HAL Old Airport,1.8716419,,22,2,1,0,0,3,0
FKID000171,unplanned,12.9664142,77.5125512,vehicle_breakdown,False,2024-02-01 00:57:55.555000+00:00,closed,Non-corridor,Low,2024-02-01 01:01:22.820624+00:00,Jnanabharathi,3.4544270666666668,,0,3,2,0,0,1,0
FKID000172,unplanned,12.9758786,77.5643384,vehicle_breakdown,False,2024-03-08 01:06:29.002000+00:00,closed,Magadi Road,High,2024-03-08 01:08:11.342372+00:00,Magadi Road,1.7056728666666667,,1,4,3,0,0,3,0
FKID000173,unplanned,12.9641027,77.5700324,vehicle_breakdown,False,2024-02-01 01:26:42.784000+00:00,closed,Mysore Road,High,2024-02-01 01:29:24.584278+00:00,Chamarajpet,2.6966712999999998,,1,3,2,0,0,3,0
FKID000174,unplanned,12.9124656,77.5805324,tree_fall,False,2024-03-07 05:51:32.361000+00:00,closed,Non-corridor,Low,2024-03-07 05:52:58.235130+00:00,J.P. Nagar,1.4312354999999999,,5,3,3,0,0,1,0
FKID000175,unplanned,12.9228317,77.6575101,vehicle_breakdown,False,2024-01-31 23:49:58.354000+00:00,closed,ORR East 1,High,2024-01-31 23:51:08.136836+00:00,Bellandur,1.1630472666666667,,23,2,1,0,0,3,0
FKID000176,unplanned,13.0378641,77.5222897,vehicle_breakdown,False,2024-02-01 01:56:47.544000+00:00,closed,Tumkur Road,High,2024-02-01 01:58:00.101615+00:00,Peenya,1.2092935833333334,,1,3,2,0,0,3,0
FKID000177,unplanned,12.9583476,77.5547336,vehicle_breakdown,False,2024-03-08 02:36:35.848000+00:00,closed,Mysore Road,High,2024-03-08 02:38:11.543594+00:00,Chamarajpet,1.5949265666666668,,2,4,3,0,0,3,0
FKID000178,unplanned,12.8895087,77.6408236,vehicle_breakdown,False,2024-02-01 00:09:08.741000+00:00,closed,Hosur Road,High,2024-02-01 00:12:14.843141+00:00,HSR Layout,3.1017023499999996,,0,3,2,0,0,3,0
FKID000179,unplanned,12.8895337,77.640687,vehicle_breakdown,False,2024-02-01 00:15:20.557000+00:00,closed,Hosur Road,High,2024-02-01 00:16:55.596103+00:00,HSR Layout,1.58398505,,0,3,2,0,0,3,0
FKID000180,unplanned,12.9847423,77.574706,vehicle_breakdown,False,2024-03-08 00:50:48.729000+00:00,closed,Non-corridor,Low,2024-03-08 00:53:02.428714+00:00,Sheshadripuram,2.228328566666667,,0,4,3,0,0,1,0
FKID000181,unplanned,13.0229252,77.5099725,vehicle_breakdown,False,2024-03-08 01:32:01.597000+00:00,closed,Non-corridor,Low,2024-03-08 01:33:15.011510+00:00,Peenya,1.2235751666666668,,1,4,3,0,0,1,0
FKID000182,unplanned,12.8894616,77.6407007,vehicle_breakdown,False,2024-02-01 00:17:50.913000+00:00,closed,Hosur Road,High,2024-02-01 00:19:08.543400+00:00,HSR Layout,1.2938399999999999,,0,3,2,0,0,3,0
FKID000183,unplanned,13.0436683,77.6067467,vehicle_breakdown,False,2024-02-01 02:41:28.522000+00:00,closed,ORR North 1,High,2024-02-01 02:43:14.009527+00:00,Hebbala,1.75812545,,2,3,2,0,0,3,0
FKID000184,unplanned,13.0145688,77.5835164,vehicle_breakdown,False,2024-02-01 03:01:29.624000+00:00,closed,Bellary Road 1,High,2024-02-01 03:03:18.934010+00:00,Sadashivanagar,1.8218335,,3,3,2,0,0,3,0
FKID000185,unplanned,13.0186759,77.5588615,vehicle_breakdown,False,2024-03-08 04:17:45.450000+00:00,closed,Tumkur Road,High,2024-03-08 04:19:48.316580+00:00,Yeshwanthpura,2.047776333333333,,4,4,3,0,0,3,0
FKID000186,unplanned,12.9494883,77.5368741,vehicle_breakdown,True,2024-03-08 04:15:18.097000+00:00,closed,Mysore Road,High,2024-03-08 04:16:08.555392+00:00,Byatarayanapura,0.8409732000000001,,4,4,3,0,0,3,1
FKID000187,unplanned,13.0229482,77.601028,vehicle_breakdown,False,2024-03-08 04:24:30.158000+00:00,closed,Non-corridor,Low,2024-03-08 04:26:05.902438+00:00,R.T. Nagar,1.5957406333333333,,4,4,3,0,0,1,0
FKID000188,unplanned,12.9928917,77.5854867,vehicle_breakdown,False,2024-02-01 02:03:46.297000+00:00,closed,Bellary Road 1,High,2024-02-01 02:07:22.377168+00:00,High ground,3.601336133333333,,2,3,2,0,0,3,0
FKID000189,unplanned,12.9625233,77.6415686,vehicle_breakdown,False,2024-03-08 04:27:41.649000+00:00,closed,Old Airport Road,High,2024-03-08 04:31:22.638221+00:00,Jeevanbheemanagar,3.683153683333333,,4,4,3,0,0,3,0
FKID000190,unplanned,13.0976738,77.5990251,vehicle_breakdown,False,2024-02-01 03:27:29.438000+00:00,closed,Bellary Road 2,High,2024-02-01 03:28:03.952227+00:00,Yelahanka,0.5752371166666667,,3,3,2,0,0,3,0
FKID000191,unplanned,13.1151883,77.6067482,vehicle_breakdown,False,2024-02-01 04:08:09.629000+00:00,closed,Bellary Road 2,High,2024-02-01 04:08:53.620512+00:00,Yelahanka,0.7331918666666667,,4,3,2,0,0,3,0
FKID000192,planned,13.07835,77.502205,construction,False,2024-03-08 04:32:41.143000+00:00,closed,Non-corridor,Low,2024-03-08 04:33:41.652497+00:00,Chikkabanavara,1.0084916166666666,,4,4,3,0,1,1,0
FKID000193,unplanned,12.984191,77.5972223,road_conditions,False,2024-03-08 04:58:30.976000+00:00,active,CBD 2,High,2024-03-08 04:59:16.780643+00:00,Shivajinagar,0.7634107166666666,,4,4,3,0,0,3,0
FKID000194,unplanned,12.97447,77.5492,vehicle_breakdown,False,2024-03-08 01:46:33.364000+00:00,closed,West of Chord Road,High,2024-03-08 01:47:33.436614+00:00,Magadi Road,1.0012102333333333,,1,4,3,0,0,3,0
FKID000195,unplanned,12.9842204,77.597142,road_conditions,False,2024-03-08 04:59:43.343000+00:00,active,CBD 2,High,2024-03-08 05:00:20.389438+00:00,Shivajinagar,0.6174406333333333,,4,4,3,0,0,3,0
FKID000196,unplanned,13.0488954,77.4970171,vehicle_breakdown,False,2024-03-08 05:04:48.027000+00:00,closed,Non-corridor,Low,2024-03-08 05:06:51.357290+00:00,Chikkabanavara,2.0555048333333334,,5,4,3,0,0,1,0
FKID000197,unplanned,12.9891874,77.5070709,vehicle_breakdown,False,2024-03-08 04:03:17.004000+00:00,closed,Magadi Road,High,2024-03-08 04:06:13.724768+00:00,Kamakshipalya,2.945346133333333,,4,4,3,0,0,3,0
FKID000198,unplanned,12.9160564,77.6160829,vehicle_breakdown,False,2024-02-01 02:28:23.501000+00:00,closed,Non-corridor,Low,2024-02-01 02:29:47.811720+00:00,Mico Layout,1.4051786666666668,,2,3,2,0,0,1,0
FKID000199,unplanned,13.16120295,77.62691818,construction,False,2024-02-01 04:22:39.844000+00:00,closed,Bellary Road 2,High,2024-02-01 04:23:52.841044+00:00,Chikkajala,1.2166174,,4,3,2,0,0,3,0
FKID000200,unplanned,12.9532283,77.538385,vehicle_breakdown,False,2024-02-01 01:44:18.975000+00:00,closed,West of Chord Road,High,2024-02-01 01:45:00.316023+00:00,Byatarayanapura,0.68901705,,1,3,2,0,0,3,0
FKID000201,unplanned,12.9844178,77.5970285,road_conditions,False,2024-03-08 05:08:03.073000+00:00,closed,CBD 2,High,2024-03-08 05:17:37.537202+00:00,Cubbon Park,9.574403366666667,,5,4,3,0,0,3,0
FKID000202,unplanned,12.8569988,77.5889807,others,False,2024-02-01 05:05:45.838000+00:00,closed,Bannerghata Road,High,2024-02-01 05:07:03.050490+00:00,Hulimavu,1.2868748333333333,,5,3,2,0,0,3,0
FKID000203,unplanned,12.9446407,77.5969852,vehicle_breakdown,False,2024-02-01 03:56:43.720000+00:00,closed,Non-corridor,Low,2024-02-01 03:59:05.131769+00:00,Wilson Garden,2.3568628166666667,,3,3,2,0,0,1,0
FKID000204,unplanned,13.0407502,77.5174141,vehicle_breakdown,False,2024-02-01 02:49:21.491000+00:00,closed,Tumkur Road,High,2024-02-01 02:50:15.897248+00:00,Peenya,0.9067708,,2,3,2,0,0,3,0
FKID000205,unplanned,13.0414238,77.545608,vehicle_breakdown,False,2024-03-08 05:42:27.352000+00:00,closed,ORR North 2,High,2024-03-08 05:43:55.587373+00:00,Jalahalli,1.47058955,,5,4,3,0,0,3,0
FKID000206,unplanned,12.95983785,77.64811735,vehicle_breakdown,False,2024-02-01 05:57:58.222000+00:00,closed,Old Airport Road,High,2024-02-01 05:59:57.468829+00:00,Jeevanbheemanagar,1.9874471500000002,,5,3,2,0,0,3,0
FKID000207,unplanned,13.0446065,77.5828293,congestion,False,2024-02-01 06:03:02.705000+00:00,closed,ORR North 2,High,2024-02-01 06:04:52.766493+00:00,Kodigehalli,1.8343582166666665,,6,3,2,0,0,3,0
FKID000208,unplanned,12.9197329,77.5835635,vehicle_breakdown,False,2024-03-08 05:42:59.334000+00:00,closed,Non-corridor,Low,2024-03-08 05:44:43.314590+00:00,Jayanagara,1.7330098333333335,,5,4,3,0,0,1,0
FKID000209,unplanned,12.9875849,77.5182251,others,False,2024-01-20 21:09:19.970000+00:00,closed,Magadi Road,High,2024-01-20 21:11:25.014285+00:00,Kamakshipalya,2.0840714166666667,,21,5,1,1,0,3,0
FKID000210,unplanned,12.9886918,77.519831,vehicle_breakdown,False,2024-02-01 06:32:32.920000+00:00,closed,Magadi Road,High,2024-02-01 06:34:22.703284+00:00,Kamakshipalya,1.8297214,,6,3,2,0,0,3,0
FKID000211,unplanned,12.9595376,77.5557817,vehicle_breakdown,False,2024-02-01 03:57:38.216000+00:00,closed,Mysore Road,High,2024-02-01 04:00:28.937708+00:00,Chamarajpet,2.8453618,,3,3,2,0,0,3,0
FKID000212,unplanned,12.993901,77.6190564,vehicle_breakdown,False,2024-03-08 05:45:36.479000+00:00,closed,Non-corridor,Low,2024-03-08 05:48:00.162213+00:00,Pulikeshinagar(F.Town),2.394720216666667,,5,4,3,0,0,1,0
FKID000213,unplanned,12.9988047,77.5839954,vehicle_breakdown,False,2024-02-01 03:36:55.164000+00:00,closed,Bellary Road 1,High,2024-02-01 03:40:49.702707+00:00,Sadashivanagar,3.9089784499999998,,3,3,2,0,0,3,0
FKID000214,unplanned,12.8885722,77.640446,vehicle_breakdown,False,2024-02-01 06:35:40.613000+00:00,closed,Hosur Road,High,2024-02-01 06:36:38.949683+00:00,Electronic City,0.97227805,,6,3,2,0,0,3,0
FKID000215,unplanned,12.9858066,77.6051199,pot_holes,False,2024-01-14 02:50:56.469000+00:00,closed,Non-corridor,Low,2024-01-14 02:52:17.706870+00:00,Shivajinagar,1.3539645,,2,6,1,1,0,1,0
FKID000216,unplanned,13.0450698,77.6440587,construction,False,2024-03-08 05:53:36.201000+00:00,closed,Non-corridor,Low,2024-03-08 05:54:41.492983+00:00,Hennuru,1.0881997166666666,,5,4,3,0,0,1,0
FKID000217,unplanned,12.9541849,77.5435568,vehicle_breakdown,False,2024-02-01 07:13:22.381000+00:00,resolved,Mysore Road,High,2024-02-01 07:14:06.614620+00:00,Byatarayanapura,0.7372270000000001,,7,3,2,0,0,3,0
FKID000218,unplanned,12.9679023,77.5680413,others,False,2024-03-08 06:26:58.707000+00:00,closed,Non-corridor,Low,2024-03-08 06:29:08.555426+00:00,Chamarajpet,2.164140433333333,,6,4,3,0,0,1,0
FKID000219,unplanned,12.9895932,77.5723117,vehicle_breakdown,False,2024-02-01 07:57:15.757000+00:00,closed,Non-corridor,Low,2024-02-01 07:58:09.036223+00:00,Sheshadripuram,0.88798705,,7,3,2,0,0,1,0
FKID000220,unplanned,13.0522674,77.4879449,construction,False,2024-02-01 06:49:09.546000+00:00,active,Non-corridor,Low,2024-02-01 06:49:58.282489+00:00,No Police Station,0.8122748166666667,,6,3,2,0,0,1,0
FKID000221,unplanned,13.0446065,77.5828293,congestion,False,2024-02-01 06:03:02.705000+00:00,closed,ORR North 2,High,2024-02-01 06:04:44.645393+00:00,Kodigehalli,1.69900655,,6,3,2,0,0,3,0
FKID000222,unplanned,12.8733932,77.6251719,pot_holes,False,2023-12-16 01:26:17.434000+00:00,active,Non-corridor,Low,2023-12-16 01:27:05.777187+00:00,Hulimavu,0.8057197833333334,,1,5,12,1,0,1,0
FKID000223,unplanned,12.8732959,77.6248843,pot_holes,False,2023-12-16 01:27:08.142000+00:00,active,Non-corridor,Low,2023-12-16 01:27:26.515983+00:00,Hulimavu,0.30623305,,1,5,12,1,0,1,0
FKID000224,unplanned,12.9013118,77.6322397,vehicle_breakdown,False,2024-02-01 08:30:57.503000+00:00,closed,Hosur Road,High,2024-02-01 08:33:14.974949+00:00,Madiwala,2.2911991499999997,,8,3,2,0,0,3,0
FKID000225,unplanned,12.972653,77.6185064,vehicle_breakdown,False,2024-02-01 08:47:59.406000+00:00,closed,Old Madras Road,High,2024-02-01 08:48:53.040009+00:00,Halasur,0.89390015,,8,3,2,0,0,3,0
FKID000226,unplanned,13.0379483,77.6257684,others,False,2024-03-08 06:28:21.435000+00:00,closed,Hennur Main Road,High,2024-03-08 06:29:21.379532+00:00,K.G. Halli,0.9990755333333333,,6,4,3,0,0,3,0
